Source path,Class name,Method name,Method signature,Cyclomatic complexity,Cognitive complexity,Max nesting depth,Line count,Parameter count,ABC score,Assignments,Branches,Conditions,Halstead volume,Halstead difficulty,Halstead estimated bugs
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25JavadocVisitor.java,org.openrewrite.java.isolated.ReloadableJava25JavadocVisitor$JavaVisitor,visitMemberSelect,"org.openrewrite.java.isolated.ReloadableJava25JavadocVisitor$JavaVisitor{name=visitMemberSelect,return=org.openrewrite.java.tree.J,parameters=[com.sun.source.tree.MemberSelectTree,org.openrewrite.java.tree.Space]}",1,0,0,22,2,17.72,5,17,0,431.3,12.16,0.1
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25JavadocVisitor.java,org.openrewrite.java.isolated.ReloadableJava25JavadocVisitor$JavaVisitor,visitIdentifier,"org.openrewrite.java.isolated.ReloadableJava25JavadocVisitor$JavaVisitor{name=visitIdentifier,return=org.openrewrite.java.tree.J,parameters=[com.sun.source.tree.IdentifierTree,org.openrewrite.java.tree.Space]}",1,0,0,8,2,7.62,3,7,0,152.16,5.75,0.03
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25JavadocVisitor.java,org.openrewrite.java.isolated.ReloadableJava25JavadocVisitor$JavaVisitor,visitPrimitiveType,"org.openrewrite.java.isolated.ReloadableJava25JavadocVisitor$JavaVisitor{name=visitPrimitiveType,return=org.openrewrite.java.tree.J,parameters=[com.sun.source.tree.PrimitiveTypeTree,org.openrewrite.java.tree.Space]}",1,0,0,8,2,6.71,3,6,0,170.03,5.85,0.03
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25JavadocVisitor.java,org.openrewrite.java.isolated.ReloadableJava25JavadocVisitor$JavaVisitor,visitArrayType,"org.openrewrite.java.isolated.ReloadableJava25JavadocVisitor$JavaVisitor{name=visitArrayType,return=org.openrewrite.java.tree.J,parameters=[com.sun.source.tree.ArrayTypeTree,org.openrewrite.java.tree.Space]}",2,2,1,26,2,13.93,5,13,0,385.36,14.4,0.1
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25JavadocVisitor.java,org.openrewrite.java.isolated.ReloadableJava25JavadocVisitor$JavaVisitor,whitespace,"org.openrewrite.java.isolated.ReloadableJava25JavadocVisitor$JavaVisitor{name=whitespace,return=org.openrewrite.java.tree.Space,parameters=[]}",2,1,1,10,0,3.74,3,2,1,87.57,6.0,0.02
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25JavadocVisitor.java,org.openrewrite.java.isolated.ReloadableJava25JavadocVisitor$JavaVisitor,visitParameterizedType,"org.openrewrite.java.isolated.ReloadableJava25JavadocVisitor$JavaVisitor{name=visitParameterizedType,return=org.openrewrite.java.tree.J,parameters=[com.sun.source.tree.ParameterizedTypeTree,org.openrewrite.java.tree.Space]}",3,4,2,24,2,32.37,12,30,2,858.1,28.36,0.28
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25JavadocVisitor.java,org.openrewrite.java.isolated.ReloadableJava25JavadocVisitor$JavaVisitor,visitWildcard,"org.openrewrite.java.isolated.ReloadableJava25JavadocVisitor$JavaVisitor{name=visitWildcard,return=org.openrewrite.java.tree.J,parameters=[com.sun.source.tree.WildcardTree,org.openrewrite.java.tree.Space]}",5,4,2,28,2,14.56,8,12,2,533.24,18.7,0.15
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25ModifierResults.java,org.openrewrite.java.isolated.ReloadableJava25ModifierResults,ReloadableJava25ModifierResults,"org.openrewrite.java.isolated.ReloadableJava25ModifierResults{name=<constructor>,return=org.openrewrite.java.isolated.ReloadableJava25ModifierResults,parameters=[java.util.List<org.openrewrite.java.tree.J$Annotation>,java.util.List<org.openrewrite.java.tree.J$Modifier>]}",1,0,0,5,2,2.0,2,0,0,9.51,1.0,0.0
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25ModifierResults.java,org.openrewrite.java.isolated.ReloadableJava25ModifierResults,getLeadingAnnotations,"org.openrewrite.java.isolated.ReloadableJava25ModifierResults{name=getLeadingAnnotations,return=java.util.List<org.openrewrite.java.tree.J$Annotation>,parameters=[]}",1,0,0,4,0,0.0,0,0,0,2.0,0.5,0.0
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25ModifierResults.java,org.openrewrite.java.isolated.ReloadableJava25ModifierResults,getModifiers,"org.openrewrite.java.isolated.ReloadableJava25ModifierResults{name=getModifiers,return=java.util.List<org.openrewrite.java.tree.J$Modifier>,parameters=[]}",1,0,0,4,0,0.0,0,0,0,2.0,0.5,0.0
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25Parser.java,org.openrewrite.java.isolated.ReloadableJava25Parser,ReloadableJava25Parser,"org.openrewrite.java.isolated.ReloadableJava25Parser{name=<constructor>,return=org.openrewrite.java.isolated.ReloadableJava25Parser,parameters=[boolean,java.util.Collection<java.nio.file.Path>,java.util.Collection<byte[]>,java.util.Collection<org.openrewrite.Parser$Input>,java.nio.charset.Charset,java.util.Collection<org.openrewrite.style.NamedStyles>,org.openrewrite.java.internal.JavaTypeCache,org.openrewrite.java.internal.JavaTypeFactory]}",8,10,3,85,8,41.98,15,39,4,1399.41,23.24,0.34
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25Parser.java,org.openrewrite.java.isolated.ReloadableJava25Parser,builder,"org.openrewrite.java.isolated.ReloadableJava25Parser{name=builder,return=org.openrewrite.java.isolated.ReloadableJava25Parser$Builder,parameters=[]}",1,0,0,4,0,1.0,0,1,0,4.75,1.0,0.0
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25Parser.java,org.openrewrite.java.isolated.ReloadableJava25Parser,parseInputs,"org.openrewrite.java.isolated.ReloadableJava25Parser{name=parseInputs,return=java.util.stream.Stream<org.openrewrite.SourceFile>,parameters=[java.lang.Iterable<org.openrewrite.Parser$Input>,java.nio.file.Path,org.openrewrite.ExecutionContext]}",2,2,1,30,3,20.62,5,20,0,633.42,20.65,0.19
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25Parser.java,org.openrewrite.java.isolated.ReloadableJava25Parser,parseInputsToCompilerAst,"org.openrewrite.java.isolated.ReloadableJava25Parser{name=parseInputsToCompilerAst,return=java.util.LinkedHashMap<org.openrewrite.Parser$Input, {undefined}>,parameters=[java.lang.Iterable<org.openrewrite.Parser$Input>,org.openrewrite.ExecutionContext]}",15,18,3,63,2,38.96,5,38,7,1390.18,38.92,0.48
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25Parser.java,org.openrewrite.java.isolated.ReloadableJava25Parser,handleParsingException,"org.openrewrite.java.isolated.ReloadableJava25Parser{name=handleParsingException,return=void,parameters=[org.openrewrite.ExecutionContext,java.lang.Throwable]}",1,0,0,6,2,3.0,0,3,0,28.53,1.5,0.0
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25Parser.java,org.openrewrite.java.isolated.ReloadableJava25Parser,reset,"org.openrewrite.java.isolated.ReloadableJava25Parser{name=reset,return=org.openrewrite.java.isolated.ReloadableJava25Parser,parameters=[]}",1,0,0,13,0,12.0,0,12,0,158.12,5.75,0.03
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25Parser.java,org.openrewrite.java.isolated.ReloadableJava25Parser,reset,"org.openrewrite.java.isolated.ReloadableJava25Parser{name=reset,return=org.openrewrite.java.JavaParser,parameters=[java.util.Collection<java.net.URI>]}",2,1,1,13,1,11.05,0,11,1,162.52,7.08,0.04
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25Parser.java,org.openrewrite.java.isolated.ReloadableJava25Parser,setClasspath,"org.openrewrite.java.isolated.ReloadableJava25Parser{name=setClasspath,return=void,parameters=[java.util.Collection<java.nio.file.Path>]}",1,0,0,5,1,1.0,1,0,0,3.0,1.0,0.0
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25Parser.java,org.openrewrite.java.isolated.ReloadableJava25Parser,compileDependencies,"org.openrewrite.java.isolated.ReloadableJava25Parser{name=compileDependencies,return=void,parameters=[]}",2,1,1,9,0,5.2,1,5,1,101.95,4.96,0.02
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25Parser.java,org.openrewrite.java.isolated.ReloadableJava25Parser,initModules,"org.openrewrite.java.isolated.ReloadableJava25Parser{name=initModules,return=void,parameters=[java.util.Collection<{undefined}>]}",1,0,0,11,1,4.12,1,4,0,87.57,2.43,0.01
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25Parser.java,org.openrewrite.java.isolated.ReloadableJava25Parser,enterAll,"org.openrewrite.java.isolated.ReloadableJava25Parser{name=enterAll,return=void,parameters=[java.util.Collection<{undefined}>]}",1,0,0,10,1,4.47,2,4,0,147.16,3.22,0.02
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25Parser.java,org.openrewrite.java.isolated.ReloadableJava25Parser$ResettableLog,ResettableLog,"org.openrewrite.java.isolated.ReloadableJava25Parser$ResettableLog{name=<constructor>,return=org.openrewrite.java.isolated.ReloadableJava25Parser$ResettableLog,parameters=[{undefined}]}",1,0,0,3,1,1.0,0,1,0,2.0,0.5,0.0
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25Parser.java,org.openrewrite.java.isolated.ReloadableJava25Parser$ResettableLog,reset,"org.openrewrite.java.isolated.ReloadableJava25Parser$ResettableLog{name=reset,return=void,parameters=[]}",1,0,0,4,0,1.0,0,1,0,4.75,0.5,0.0
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25Parser.java,org.openrewrite.java.isolated.ReloadableJava25Parser$ResettableLog,reset,"org.openrewrite.java.isolated.ReloadableJava25Parser$ResettableLog{name=reset,return=void,parameters=[java.util.Collection<java.net.URI>]}",1,0,0,4,1,4.0,0,4,0,46.6,2.86,0.01
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25Parser.java,org.openrewrite.java.isolated.ReloadableJava25Parser$Builder,build,"org.openrewrite.java.isolated.ReloadableJava25Parser$Builder{name=build,return=org.openrewrite.java.isolated.ReloadableJava25Parser,parameters=[]}",1,0,0,4,0,2.0,0,2,0,43.02,1.5,0.01
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25Parser.java,org.openrewrite.java.isolated.ReloadableJava25Parser$ByteArrayCapableJavacFileManager,ByteArrayCapableJavacFileManager,"org.openrewrite.java.isolated.ReloadableJava25Parser$ByteArrayCapableJavacFileManager{name=<constructor>,return=org.openrewrite.java.isolated.ReloadableJava25Parser$ByteArrayCapableJavacFileManager,parameters=[{undefined},boolean,java.nio.charset.Charset,java.util.Collection<byte[]>]}",1,0,0,10,4,5.1,1,5,0,68.0,3.3,0.01
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25Parser.java,org.openrewrite.java.isolated.ReloadableJava25Parser$ByteArrayCapableJavacFileManager,inferBinaryName,"org.openrewrite.java.isolated.ReloadableJava25Parser$ByteArrayCapableJavacFileManager{name=inferBinaryName,return=java.lang.String,parameters=[{undefined},javax.tools.JavaFileObject]}",2,1,1,8,2,2.0,0,2,0,51.89,4.8,0.01
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25Parser.java,org.openrewrite.java.isolated.ReloadableJava25Parser$ByteArrayCapableJavacFileManager,list,"org.openrewrite.java.isolated.ReloadableJava25Parser$ByteArrayCapableJavacFileManager{name=list,return=java.lang.Iterable<javax.tools.JavaFileObject>,parameters=[{undefined},java.lang.String,java.util.Set<javax.tools.JavaFileObject$Kind>,boolean]}",3,3,1,13,4,13.04,1,13,0,288.64,10.79,0.07
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25Parser.java,org.openrewrite.java.isolated.ReloadableJava25Parser$PackageAwareJavaFileObject,PackageAwareJavaFileObject,"org.openrewrite.java.isolated.ReloadableJava25Parser$PackageAwareJavaFileObject{name=<constructor>,return=org.openrewrite.java.isolated.ReloadableJava25Parser$PackageAwareJavaFileObject,parameters=[byte[]]}",2,2,1,26,1,19.92,6,19,0,598.16,13.9,0.14
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25Parser.java,org.openrewrite.java.isolated.ReloadableJava25Parser$PackageAwareJavaFileObject,getPackage,"org.openrewrite.java.isolated.ReloadableJava25Parser$PackageAwareJavaFileObject{name=getPackage,return=java.lang.String,parameters=[]}",1,0,0,4,0,0.0,0,0,0,2.0,0.5,0.0
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25Parser.java,org.openrewrite.java.isolated.ReloadableJava25Parser$PackageAwareJavaFileObject,openInputStream,"org.openrewrite.java.isolated.ReloadableJava25Parser$PackageAwareJavaFileObject{name=openInputStream,return=java.io.InputStream,parameters=[]}",1,0,0,5,0,1.0,0,1,0,8.0,1.0,0.0
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25ParserInputFileObject.java,org.openrewrite.java.isolated.ReloadableJava25ParserInputFileObject,ReloadableJava25ParserInputFileObject,"org.openrewrite.java.isolated.ReloadableJava25ParserInputFileObject{name=<constructor>,return=org.openrewrite.java.isolated.ReloadableJava25ParserInputFileObject,parameters=[org.openrewrite.Parser$Input,org.openrewrite.ExecutionContext]}",1,0,0,6,2,3.16,3,1,0,28.43,1.75,0.0
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25ParserInputFileObject.java,org.openrewrite.java.isolated.ReloadableJava25ParserInputFileObject,toUri,"org.openrewrite.java.isolated.ReloadableJava25ParserInputFileObject{name=toUri,return=java.net.URI,parameters=[]}",2,1,1,9,0,1.41,0,1,1,28.07,3.33,0.01
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25ParserInputFileObject.java,org.openrewrite.java.isolated.ReloadableJava25ParserInputFileObject,getName,"org.openrewrite.java.isolated.ReloadableJava25ParserInputFileObject{name=getName,return=java.lang.String,parameters=[]}",2,1,1,9,0,1.41,0,1,1,28.07,3.33,0.01
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25ParserInputFileObject.java,org.openrewrite.java.isolated.ReloadableJava25ParserInputFileObject,openInputStream,"org.openrewrite.java.isolated.ReloadableJava25ParserInputFileObject{name=openInputStream,return=java.io.InputStream,parameters=[]}",1,0,0,5,0,1.0,0,1,0,11.61,1.0,0.0
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25ParserInputFileObject.java,org.openrewrite.java.isolated.ReloadableJava25ParserInputFileObject,openOutputStream,"org.openrewrite.java.isolated.ReloadableJava25ParserInputFileObject{name=openOutputStream,return=java.io.OutputStream,parameters=[]}",1,0,0,5,0,1.0,0,1,0,8.0,1.0,0.0
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25ParserInputFileObject.java,org.openrewrite.java.isolated.ReloadableJava25ParserInputFileObject,openReader,"org.openrewrite.java.isolated.ReloadableJava25ParserInputFileObject{name=openReader,return=java.io.Reader,parameters=[boolean]}",1,0,0,5,1,2.0,0,2,0,19.65,1.5,0.0
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25ParserInputFileObject.java,org.openrewrite.java.isolated.ReloadableJava25ParserInputFileObject,getCharContent,"org.openrewrite.java.isolated.ReloadableJava25ParserInputFileObject{name=getCharContent,return=java.lang.CharSequence,parameters=[boolean]}",1,0,0,5,1,2.0,0,2,0,19.65,1.5,0.0
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25ParserInputFileObject.java,org.openrewrite.java.isolated.ReloadableJava25ParserInputFileObject,openWriter,"org.openrewrite.java.isolated.ReloadableJava25ParserInputFileObject{name=openWriter,return=java.io.Writer,parameters=[]}",1,0,0,5,0,1.0,0,1,0,8.0,1.0,0.0
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25ParserInputFileObject.java,org.openrewrite.java.isolated.ReloadableJava25ParserInputFileObject,getLastModified,"org.openrewrite.java.isolated.ReloadableJava25ParserInputFileObject{name=getLastModified,return=long,parameters=[]}",1,0,0,5,0,0.0,0,0,0,2.0,0.5,0.0
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25ParserInputFileObject.java,org.openrewrite.java.isolated.ReloadableJava25ParserInputFileObject,delete,"org.openrewrite.java.isolated.ReloadableJava25ParserInputFileObject{name=delete,return=boolean,parameters=[]}",1,0,0,5,0,0.0,0,0,0,2.0,0.5,0.0
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25ParserInputFileObject.java,org.openrewrite.java.isolated.ReloadableJava25ParserInputFileObject,getKind,"org.openrewrite.java.isolated.ReloadableJava25ParserInputFileObject{name=getKind,return=javax.tools.JavaFileObject$Kind,parameters=[]}",1,0,0,5,0,0.0,0,0,0,4.75,0.5,0.0
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25ParserInputFileObject.java,org.openrewrite.java.isolated.ReloadableJava25ParserInputFileObject,isNameCompatible,"org.openrewrite.java.isolated.ReloadableJava25ParserInputFileObject{name=isNameCompatible,return=boolean,parameters=[java.lang.String,javax.tools.JavaFileObject$Kind]}",2,1,0,7,2,4.24,1,4,1,83.4,4.8,0.02
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25ParserInputFileObject.java,org.openrewrite.java.isolated.ReloadableJava25ParserInputFileObject,getNestingKind,"org.openrewrite.java.isolated.ReloadableJava25ParserInputFileObject{name=getNestingKind,return=javax.lang.model.element.NestingKind,parameters=[]}",1,0,0,5,0,0.0,0,0,0,4.75,0.5,0.0
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25ParserInputFileObject.java,org.openrewrite.java.isolated.ReloadableJava25ParserInputFileObject,getAccessLevel,"org.openrewrite.java.isolated.ReloadableJava25ParserInputFileObject{name=getAccessLevel,return=javax.lang.model.element.Modifier,parameters=[]}",1,0,0,5,0,0.0,0,0,0,4.75,0.5,0.0
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25ParserVisitor.java,org.openrewrite.java.isolated.ReloadableJava25ParserVisitor,ReloadableJava25ParserVisitor,"org.openrewrite.java.isolated.ReloadableJava25ParserVisitor{name=<constructor>,return=org.openrewrite.java.isolated.ReloadableJava25ParserVisitor,parameters=[java.nio.file.Path,org.openrewrite.FileAttributes,org.openrewrite.internal.EncodingDetectingInputStream,java.util.Collection<org.openrewrite.style.NamedStyles>,org.openrewrite.java.internal.JavaTypeFactory,org.openrewrite.ExecutionContext,{undefined}]}",1,0,0,18,7,9.85,9,4,0,148.68,3.93,0.02
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25ParserVisitor.java,org.openrewrite.java.isolated.ReloadableJava25ParserVisitor,visitAnnotation,"org.openrewrite.java.isolated.ReloadableJava25ParserVisitor{name=visitAnnotation,return=org.openrewrite.java.tree.J,parameters=[com.sun.source.tree.AnnotationTree,org.openrewrite.java.tree.Space]}",6,17,4,43,2,37.55,13,35,4,1096.69,30.24,0.34
rewrite-java-25/src/main/java/org/openrewrite/java/isolated/ReloadableJava25ParserVisitor.java,org.openrewrite.java.isolated.ReloadableJava25ParserVisitor,visitArrayAccess,"org.openrewrite.java.isolated.ReloadableJava25ParserVisitor{name=visitArrayAccess,return=org.openrewrite.java.tree.J,parameters=[com.sun.source.tree.ArrayAccessTree,org.openrewrite.java.tree.Space]}",1,0,0,13,2,11.0,0,11,0,178.62,6.62,0.04
